route_id,source_type,file,symbol,blueprint,method,path_template,path_expr,route_family,feature_gates,decorators,auth_mode,contract_test_id,go_owner_package,cutover_switch_id,rollback_switch_id,rollback_value,migration_status,notes
ROUTE-0057,resource,endpoints/api/org_mirror.py,OrgMirrorSyncNow,api_bp,POST,/api/v1/organization/<orgname>/mirror/sync-now,/v1/organization/<orgname>/mirror/sync-now,api-v1,features.ORG_MIRROR,show_if,session-or-oauth2,CT-ROUTE-0057,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_SYNC_NOW,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_SYNC_NOW,python,planned,auth_mode inferred from decorators/path family
ROUTE-0058,resource,endpoints/api/org_mirror.py,OrgMirrorVerify,api_bp,POST,/api/v1/organization/<orgname>/mirror/verify,/v1/organization/<orgname>/mirror/verify,api-v1,features.ORG_MIRROR,show_if,session-or-oauth2,CT-ROUTE-0058,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_VERIFY,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_VERIFY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0059,resource,endpoints/api/billing.py,OrganizationPlan,api_bp,GET,/api/v1/organization/<orgname>/plan,/v1/organization/<orgname>/plan,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0059,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PLAN,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PLAN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0060,resource,endpoints/api/billing.py,OrganizationPlan,api_bp,POST,/api/v1/organization/<orgname>/plan,/v1/organization/<orgname>/plan,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0060,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PLAN,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PLAN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0061,resource,endpoints/api/billing.py,OrganizationPlan,api_bp,PUT,/api/v1/organization/<orgname>/plan,/v1/organization/<orgname>/plan,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0061,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_PLAN,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_PLAN,python,planned,auth_mode inferred from decorators/path family
ROUTE-0062,resource,endpoints/api/organization.py,OrgPrivateRepositories,api_bp,GET,/api/v1/organization/<orgname>/private,/v1/organization/<orgname>/private,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0062,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PRIVATE,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PRIVATE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0063,resource,endpoints/api/prototype.py,PermissionPrototypeList,api_bp,GET,/api/v1/organization/<orgname>/prototypes,/v1/organization/<orgname>/prototypes,api-v1,,,session-or-oauth2,CT-ROUTE-0063,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES,python,planned,auth_mode inferred from decorators/path family
ROUTE-0064,resource,endpoints/api/prototype.py,PermissionPrototypeList,api_bp,POST,/api/v1/organization/<orgname>/prototypes,/v1/organization/<orgname>/prototypes,api-v1,,,session-or-oauth2,CT-ROUTE-0064,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES,python,planned,auth_mode inferred from decorators/path family
ROUTE-0065,resource,endpoints/api/prototype.py,PermissionPrototype,api_bp,DELETE,/api/v1/organization/<orgname>/prototypes/<prototypeid>,/v1/organization/<orgname>/prototypes/<prototypeid>,api-v1,,,session-or-oauth2,CT-ROUTE-0065,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES_PROTOTYPEID,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES_PROTOTYPEID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0066,resource,endpoints/api/prototype.py,PermissionPrototype,api_bp,PUT,/api/v1/organization/<orgname>/prototypes/<prototypeid>,/v1/organization/<orgname>/prototypes/<prototypeid>,api-v1,,,session-or-oauth2,CT-ROUTE-0066,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES_PROTOTYPEID,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES_PROTOTYPEID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0067,resource,endpoints/api/organization.py,OrganizationProxyCacheConfig,api_bp,DELETE,/api/v1/organization/<orgname>/proxycache,/v1/organization/<orgname>/proxycache,api-v1,features.PROXY_CACHE,show_if,session-or-oauth2,CT-ROUTE-0067,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0068,resource,endpoints/api/organization.py,OrganizationProxyCacheConfig,api_bp,GET,/api/v1/organization/<orgname>/proxycache,/v1/organization/<orgname>/proxycache,api-v1,features.PROXY_CACHE,show_if,session-or-oauth2,CT-ROUTE-0068,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0069,resource,endpoints/api/organization.py,OrganizationProxyCacheConfig,api_bp,POST,/api/v1/organization/<orgname>/proxycache,/v1/organization/<orgname>/proxycache,api-v1,features.PROXY_CACHE,show_if,session-or-oauth2,CT-ROUTE-0069,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0070,resource,endpoints/api/namespacequota.py,OrganizationQuotaList,api_bp,GET,/api/v1/organization/<orgname>/quota,/v1/organization/<orgname>/quota,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0070,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA,python,planned,auth_mode inferred from decorators/path family
ROUTE-0071,resource,endpoints/api/namespacequota.py,OrganizationQuotaList,api_bp,POST,/api/v1/organization/<orgname>/quota,/v1/organization/<orgname>/quota,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0071,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_QUOTA,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_QUOTA,python,planned,auth_mode inferred from decorators/path family
ROUTE-0072,resource,endpoints/api/namespacequota.py,OrganizationQuota,api_bp,DELETE,/api/v1/organization/<orgname>/quota/<quota_id>,/v1/organization/<orgname>/quota/<quota_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0072,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0073,resource,endpoints/api/namespacequota.py,OrganizationQuota,api_bp,GET,/api/v1/organization/<orgname>/quota/<quota_id>,/v1/organization/<orgname>/quota/<quota_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0073,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0074,resource,endpoints/api/namespacequota.py,OrganizationQuota,api_bp,PUT,/api/v1/organization/<orgname>/quota/<quota_id>,/v1/organization/<orgname>/quota/<quota_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0074,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0075,resource,endpoints/api/namespacequota.py,OrganizationQuotaLimitList,api_bp,GET,/api/v1/organization/<orgname>/quota/<quota_id>/limit,/v1/organization/<orgname>/quota/<quota_id>/limit,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0075,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT,python,planned,auth_mode inferred from decorators/path family
ROUTE-0076,resource,endpoints/api/namespacequota.py,OrganizationQuotaLimitList,api_bp,POST,/api/v1/organization/<orgname>/quota/<quota_id>/limit,/v1/organization/<orgname>/quota/<quota_id>/limit,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0076,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT,python,planned,auth_mode inferred from decorators/path family
ROUTE-0077,resource,endpoints/api/namespacequota.py,OrganizationQuotaLimit,api_bp,DELETE,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0077,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0078,resource,endpoints/api/namespacequota.py,OrganizationQuotaLimit,api_bp,GET,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0078,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0079,resource,endpoints/api/namespacequota.py,OrganizationQuotaLimit,api_bp,PUT,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,api-v1,features.SUPER_USERS; features.QUOTA_MANAGEMENT and features.EDIT_QUOTA,show_if,session-or-oauth2,CT-ROUTE-0079,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID,python,planned,auth_mode inferred from decorators/path family
ROUTE-0080,resource,endpoints/api/robot.py,OrgRobotList,api_bp,GET,/api/v1/organization/<orgname>/robots,/v1/organization/<orgname>/robots,api-v1,,,session-or-oauth2,CT-ROUTE-0080,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0081,resource,endpoints/api/robot.py,OrgRobot,api_bp,DELETE,/api/v1/organization/<orgname>/robots/<robot_shortname>,/v1/organization/<orgname>/robots/<robot_shortname>,api-v1,,,session-or-oauth2,CT-ROUTE-0081,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0082,resource,endpoints/api/robot.py,OrgRobot,api_bp,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>,/v1/organization/<orgname>/robots/<robot_shortname>,api-v1,,,session-or-oauth2,CT-ROUTE-0082,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0083,resource,endpoints/api/robot.py,OrgRobot,api_bp,PUT,/api/v1/organization/<orgname>/robots/<robot_shortname>,/v1/organization/<orgname>/robots/<robot_shortname>,api-v1,,,session-or-oauth2,CT-ROUTE-0083,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0084,resource,endpoints/api/robot.py,OrgRobotFederation,api_bp,DELETE,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,/v1/organization/<orgname>/robots/<robot_shortname>/federation,api-v1,,,session-or-oauth2,CT-ROUTE-0084,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION,python,planned,auth_mode inferred from decorators/path family
ROUTE-0085,resource,endpoints/api/robot.py,OrgRobotFederation,api_bp,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,/v1/organization/<orgname>/robots/<robot_shortname>/federation,api-v1,,,session-or-oauth2,CT-ROUTE-0085,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION,python,planned,auth_mode inferred from decorators/path family
ROUTE-0086,resource,endpoints/api/robot.py,OrgRobotFederation,api_bp,POST,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,/v1/organization/<orgname>/robots/<robot_shortname>/federation,api-v1,,,session-or-oauth2,CT-ROUTE-0086,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION,python,planned,auth_mode inferred from decorators/path family
ROUTE-0087,resource,endpoints/api/robot.py,OrgRobotPermissions,api_bp,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>/permissions,/v1/organization/<orgname>/robots/<robot_shortname>/permissions,api-v1,,,session-or-oauth2,CT-ROUTE-0087,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_PERMISSIONS,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_PERMISSIONS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0088,resource,endpoints/api/robot.py,RegenerateOrgRobot,api_bp,POST,/api/v1/organization/<orgname>/robots/<robot_shortname>/regenerate,/v1/organization/<orgname>/robots/<robot_shortname>/regenerate,api-v1,,,session-or-oauth2,CT-ROUTE-0088,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_REGENERATE,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_REGENERATE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0089,resource,endpoints/api/team.py,OrganizationTeam,api_bp,DELETE,/api/v1/organization/<orgname>/team/<teamname>,/v1/organization/<orgname>/team/<teamname>,api-v1,,,session-or-oauth2,CT-ROUTE-0089,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0090,resource,endpoints/api/team.py,OrganizationTeam,api_bp,PUT,/api/v1/organization/<orgname>/team/<teamname>,/v1/organization/<orgname>/team/<teamname>,api-v1,,,session-or-oauth2,CT-ROUTE-0090,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0091,resource,endpoints/api/team.py,InviteTeamMember,api_bp,DELETE,/api/v1/organization/<orgname>/team/<teamname>/invite/<email>,/v1/organization/<orgname>/team/<teamname>/invite/<email>,api-v1,features.MAILING,show_if,session-or-oauth2,CT-ROUTE-0091,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_INVITE_EMAIL,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_INVITE_EMAIL,python,planned,auth_mode inferred from decorators/path family
ROUTE-0092,resource,endpoints/api/team.py,InviteTeamMember,api_bp,PUT,/api/v1/organization/<orgname>/team/<teamname>/invite/<email>,/v1/organization/<orgname>/team/<teamname>/invite/<email>,api-v1,features.MAILING,show_if,session-or-oauth2,CT-ROUTE-0092,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_INVITE_EMAIL,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_INVITE_EMAIL,python,planned,auth_mode inferred from decorators/path family
ROUTE-0093,resource,endpoints/api/team.py,TeamMemberList,api_bp,GET,/api/v1/organization/<orgname>/team/<teamname>/members,/v1/organization/<orgname>/team/<teamname>/members,api-v1,,,session-or-oauth2,CT-ROUTE-0093,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0094,resource,endpoints/api/team.py,TeamMember,api_bp,DELETE,/api/v1/organization/<orgname>/team/<teamname>/members/<membername>,/v1/organization/<orgname>/team/<teamname>/members/<membername>,api-v1,,,session-or-oauth2,CT-ROUTE-0094,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS_MEMBERNAME,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS_MEMBERNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0095,resource,endpoints/api/team.py,TeamMember,api_bp,PUT,/api/v1/organization/<orgname>/team/<teamname>/members/<membername>,/v1/organization/<orgname>/team/<teamname>/members/<membername>,api-v1,,,session-or-oauth2,CT-ROUTE-0095,api-service,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS_MEMBERNAME,ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS_MEMBERNAME,python,planned,auth_mode inferred from decorators/path family
ROUTE-0096,resource,endpoints/api/team.py,TeamPermissions,api_bp,GET,/api/v1/organization/<orgname>/team/<teamname>/permissions,/v1/organization/<orgname>/team/<teamname>/permissions,api-v1,,,session-or-oauth2,CT-ROUTE-0096,api-service,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_PERMISSIONS,ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_PERMISSIONS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0097,resource,endpoints/api/team.py,OrganizationTeamSyncing,api_bp,DELETE,/api/v1/organization/<orgname>/team/<teamname>/syncing,/v1/organization/<orgname>/team/<teamname>/syncing,api-v1,features.TEAM_SYNCING,show_if,session-or-oauth2,CT-ROUTE-0097,api-service,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_SYNCING,ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_SYNCING,python,planned,auth_mode inferred from decorators/path family
ROUTE-0098,resource,endpoints/api/team.py,OrganizationTeamSyncing,api_bp,POST,/api/v1/organization/<orgname>/team/<teamname>/syncing,/v1/organization/<orgname>/team/<teamname>/syncing,api-v1,features.TEAM_SYNCING,show_if,session-or-oauth2,CT-ROUTE-0098,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_SYNCING,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_SYNCING,python,planned,auth_mode inferred from decorators/path family
ROUTE-0099,resource,endpoints/api/organization.py,ProxyCacheConfigValidation,api_bp,POST,/api/v1/organization/<orgname>/validateproxycache,/v1/organization/<orgname>/validateproxycache,api-v1,features.PROXY_CACHE,show_if,session-or-oauth2,CT-ROUTE-0099,api-service,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_VALIDATEPROXYCACHE,ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_VALIDATEPROXYCACHE,python,planned,auth_mode inferred from decorators/path family
ROUTE-0100,resource,endpoints/api/billing.py,ListPlans,api_bp,GET,/api/v1/plans/,/v1/plans/,api-v1,features.BILLING,show_if,session-or-oauth2,CT-ROUTE-0100,api-service,ROUTE_OWNER_API_V1_GET_API_V1_PLANS,ROUTE_OWNER_API_V1_GET_API_V1_PLANS,python,planned,auth_mode inferred from decorators/path family
ROUTE-0101,resource,endpoints/api/user.py,Recovery,api_bp,POST,/api/v1/recovery,/v1/recovery,api-v1,features.MAILING,show_if,session-or-oauth2,CT-ROUTE-0101,api-service,ROUTE_OWNER_API_V1_POST_API_V1_RECOVERY,ROUTE_OWNER_API_V1_POST_API_V1_RECOVERY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0102,resource,endpoints/api/capabilities.py,RegistryCapabilities,api_bp,GET,/api/v1/registry/capabilities,/v1/registry/capabilities,api-v1,,,session-or-oauth2,CT-ROUTE-0102,api-service,ROUTE_OWNER_API_V1_GET_API_V1_REGISTRY_CAPABILITIES,ROUTE_OWNER_API_V1_GET_API_V1_REGISTRY_CAPABILITIES,python,planned,auth_mode inferred from decorators/path family
ROUTE-0103,resource,endpoints/api/repository.py,RepositoryList,api_bp,GET,/api/v1/repository,/v1/repository,api-v1,,,session-or-oauth2,CT-ROUTE-0103,api-service,ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY,ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY,python,planned,auth_mode inferred from decorators/path family
ROUTE-0104,resource,endpoints/api/repository.py,RepositoryList,api_bp,POST,/api/v1/repository,/v1/repository,api-v1,,,session-or-oauth2,CT-ROUTE-0104,api-service,ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY,ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY,python,planned,auth_mode inferred from decorators/path family
